image_id,latitude,longitude,geocell_id
IMG_00166,47.0277878381697,102.16777519966156,931
IMG_00167,-2.285367826382497,-37.63615220433576,719
IMG_00168,-24.004386249163304,-72.76151496971144,801
IMG_00169,62.83288703481432,31.396223807339425,288
IMG_00170,-38.21266755182314,-54.86147672393517,987
IMG_00171,64.19123398921843,-115.37792324594982,561
IMG_00172,-2.154459528976645,-39.22431379869292,719
IMG_00173,36.12590068273849,12.954985431362928,920
IMG_00174,55.321963542352,26.49687666455532,451
IMG_00175,-37.03945188902517,-59.05536148557643,527
IMG_00176,-10.873708788747775,26.50350821292841,63
IMG_00177,33.72429208367694,70.41261454073782,305
IMG_00178,41.15471197892836,-92.67643480790974,188
IMG_00179,34.06155356446803,-88.57093439243044,139
IMG_00180,45.14432571158383,112.83143468693709,938
IMG_00181,47.47402660949052,6.745745721081192,381
IMG_00182,-9.8295837771918,160.2020852281231,795
IMG_00183,49.95021812025618,-103.0892752867535,663
IMG_00184,48.40987774293109,-99.67628384780328,281
IMG_00185,-6.2349349042613085,26.369251059968235,398
IMG_00186,52.32408377060233,14.432346570083268,278
IMG_00187,4.991546388385515,116.31318883715056,311
IMG_00188,30.92009549448875,-98.14518596330636,893
IMG_00189,-15.645391783825277,6.138447460367445,321
IMG_00190,-3.2083373797302386,-58.03646840222376,840
IMG_00191,47.74442922919789,70.10080018257347,336
IMG_00192,62.56441372472639,68.45682265914465,723
IMG_00193,-24.43717035664676,115.7437730257725,245
IMG_00194,68.77405058163632,70.29473588252785,141
IMG_00195,53.19150514200956,-119.57326855259424,40
IMG_00196,-2.713067131328245,-40.04592881799039,719
IMG_00197,49.05529545627161,90.73446197916246,740
IMG_00198,54.52751050575094,-132.5397846992812,582
IMG_00199,15.962810905861671,-12.952706326087792,331
IMG_00200,39.48463465878308,-96.77222550972486,635
IMG_00201,-18.487436349075693,157.258941149122,415
IMG_00202,52.78284872114685,-109.80612923566132,847
IMG_00203,67.25494723078432,-10.034598195659214,365
IMG_00204,32.47400109138995,-94.0919900243678,127
IMG_00205,-6.896723627183178,34.898413225196634,387
IMG_00206,-25.11335533696311,-62.730080492157455,620
IMG_00207,35.75549110183577,29.66034283768937,892
IMG_00208,-11.29459480144709,104.90525191637198,346
IMG_00209,-8.522313751575538,-62.36027196749218,247
IMG_00210,35.92913195271166,-99.0314450563424,450
IMG_00211,41.668874463025645,23.65974000429884,342
IMG_00212,39.49689337407838,45.41401231894753,703
IMG_00213,5.008856584833964,49.77391443921891,845
IMG_00214,32.867133224096506,-105.86191802837097,613
IMG_00215,35.77822021177535,-5.130127529168362,366
IMG_00216,-32.81778075707382,-68.57576553204139,577
IMG_00217,56.78816860814632,31.33348476251294,962
IMG_00218,47.95091479653243,110.32160650313892,711
IMG_00219,64.56298111617622,38.0817373467857,463
IMG_00220,58.59890484041105,-119.76110657727064,827
IMG_00221,-34.045563302343254,15.523555602887512,651
IMG_00222,26.559698629848384,97.51734401389274,181
IMG_00223,51.85916521568655,31.283669867613952,13
IMG_00224,53.18630261062509,92.02525696527653,246
IMG_00225,35.84658157002015,30.844641006012523,230
IMG_00226,68.56102914563857,26.17090248385469,680
IMG_00227,58.240296717170594,12.12837055276742,779
IMG_00228,33.0089864797653,76.78099175326258,112
IMG_00229,65.12409588671625,20.9446773803802,807
IMG_00230,46.06465683872909,78.71382110386185,299
IMG_00231,29.27174825870074,82.42535716002453,458
IMG_00232,-33.912659548819974,118.57219827795608,890
IMG_00233,-12.435576282173386,129.160116146586,788
IMG_00234,-2.377025355833979,-46.67499784840453,743
IMG_00235,51.68454748350047,6.385992165002392,145
IMG_00236,36.09370411123327,38.54794220020207,889
IMG_00237,61.17201504113888,44.41782270699662,677
IMG_00238,34.054166575963734,66.18523358996003,799
IMG_00239,-43.91322030700572,-58.99520817479166,481
IMG_00240,40.8675267074297,3.11678479299988,953
IMG_00241,62.10668987247851,76.30734993257806,589
IMG_00242,34.221813990214144,-114.54095024193823,591
IMG_00243,-20.085814952463352,138.222894871738,709
IMG_00244,38.24946941722851,-104.24694145393188,345
IMG_00245,9.870725483645272,28.23211876900996,594
IMG_00246,-4.181182651533518,-43.036454109720864,277
IMG_00247,-32.60397370623138,147.69357294133152,540
IMG_00248,51.29105088949632,95.81978625227448,593
IMG_00249,50.478403771309786,8.485454544739866,145
IMG_00250,3.1717692033160603,7.740092848585277,995
IMG_00251,60.630590670167976,107.0358726134798,977
IMG_00252,28.080182735346625,-84.9008934339397,234
IMG_00253,-27.79162380245981,143.2726218680371,643
IMG_00254,30.697823805613496,67.26228787289631,485
IMG_00255,58.0560583926179,-115.42048555507064,151
IMG_00256,-6.862576332404927,-78.0250170382535,525
IMG_00257,-16.65960507546322,-47.53113412746456,790
IMG_00258,70.03648637476971,20.516046605254303,297
IMG_00259,33.32209255728125,-97.42491740270356,327
IMG_00260,69.33316180183851,15.566486915339908,297
IMG_00261,-26.87774394474723,130.76417212869785,816
IMG_00262,-29.709897590250375,-61.40963289190909,683
IMG_00263,-21.047919285433807,-59.59673270658922,46
IMG_00264,-37.65972444830566,-58.29050949683135,527
IMG_00265,-17.390358587444553,-68.15948916161005,358
IMG_00266,-34.3114019664816,153.2200226332792,691
IMG_00267,-14.349989797296558,-67.23938287624762,841
IMG_00268,44.23026668810468,101.78939000836738,678
IMG_00269,-20.88234459568392,132.81510176223014,161
IMG_00270,33.79918808857244,-101.8880445893168,137
IMG_00271,6.800612771755851,69.27313245772854,704
IMG_00272,-25.50402751224223,-64.77210437067808,620
IMG_00273,9.435550929283622,46.18976383707982,433
IMG_00274,-9.429345675334275,14.691749893704497,780
IMG_00275,10.741303052753352,23.580890951103896,71
IMG_00276,3.057150123934264,-51.77238191519237,94
IMG_00277,-3.518026888761881,-81.75159252926616,684
IMG_00278,51.15266909199028,-116.12726936120076,650
IMG_00279,69.34720977649968,95.9830293254696,189
IMG_00280,61.005771358114686,10.738338706864424,121
IMG_00281,-36.12179305665714,120.26742015320384,949
IMG_00282,-26.19654056333028,-67.66469190379973,114
IMG_00283,39.67106503576685,-96.82968948165151,635
IMG_00284,62.689478601712665,21.66074274231994,364
IMG_00285,60.79245557564346,14.604601484941613,121
IMG_00286,52.34709481674531,65.3708798638176,564
IMG_00287,39.9971522883358,22.5906829651812,436
IMG_00288,-29.915018190941566,17.861824602512883,732
IMG_00289,64.85440343013408,23.954317586336003,503
IMG_00290,35.113040175263905,-118.31219565329096,307
IMG_00291,-29.95727007258137,153.51745639987308,523
IMG_00292,-27.21390433391332,-72.62440959132688,174
IMG_00293,-11.440242949061911,4.82254876307718,532
IMG_00294,-23.009344203011608,-43.51163008217614,284
IMG_00295,56.28489724654054,14.035277948225684,60
IMG_00296,67.59213862842972,-132.72042469795713,406
IMG_00297,27.646317527731,-100.11033376857011,980
IMG_00298,-20.364147510293463,19.51990320034108,538
IMG_00299,44.40827566856572,12.989906806376863,101
IMG_00300,57.56886378566165,26.56944858589182,368
IMG_00301,54.65033434224645,87.47765628817422,859
IMG_00302,-42.67817424685085,-70.33042825125487,109
IMG_00303,44.83168471675117,-88.0931424210751,501
IMG_00304,38.30297141072271,-86.67875198117636,932
IMG_00305,-20.131605626686493,25.76753136235962,219
IMG_00306,10.201101432575769,41.17141223235103,420
IMG_00307,-3.587508865523006,-63.6787217141831,455
IMG_00308,4.402537901780391,8.419719217653267,995
IMG_00309,-2.746242459447785,-58.69166627143963,840
IMG_00310,42.03895278071965,-116.4785495202972,854
IMG_00311,53.3072993032722,92.24838856848498,246
IMG_00312,37.37113280081618,45.655278459358925,329
IMG_00313,48.46412644775097,104.58593550764078,85
IMG_00314,12.46375172857509,24.76281670146139,948
IMG_00315,54.89927333002257,-129.62205113728524,224
IMG_00316,50.09313205790116,8.331950423916908,145
IMG_00317,-4.576118719463153,-36.39127486993024,344
IMG_00318,61.165474387950695,-7.317802654382348,884
IMG_00319,-23.588053844248336,146.63032165138014,507
IMG_00320,-9.263547954784372,-67.9289088020849,148
IMG_00321,51.756806700066335,86.746770050353,425
IMG_00322,-0.5326848032461271,-95.24769770834288,787
IMG_00323,-12.454500870776144,26.065685797432025,63
IMG_00324,-24.923342302279337,-53.10326404561605,233
IMG_00325,-34.35039898633061,-56.559881222533775,9
IMG_00326,-16.997254005235433,-56.76315986031487,476
IMG_00327,31.51049460529484,75.91995489531021,511
IMG_00328,49.63142335334794,17.248614352973703,623
IMG_00329,27.25366142869518,-116.03474596159448,353
IMG_00330,36.34717047734068,64.37510152475207,799
IMG_00331,54.28061854965952,11.134606315914937,644
IMG_00332,53.751483914043405,31.50226476063949,960
IMG_00333,27.891549147026097,-95.8686766204124,529
IMG_00334,41.12483310125296,-2.529994819533897,142
IMG_00335,52.58133003921705,110.10756744373036,254
IMG_00336,67.78118925604048,-122.6897728873699,735
IMG_00337,54.627136433006,-98.63563870755574,491
IMG_00338,-25.22598181809852,-43.466954635716206,721
IMG_00339,58.39285237753421,14.446861096262154,779
IMG_00340,60.19914547990368,68.16481894028473,290
IMG_00341,-3.4433260685831613,-74.2866433889503,676
IMG_00342,-23.808428740731657,-53.19821606513733,813
IMG_00343,-35.315074246566844,148.7362255936659,546
IMG_00344,-25.94884437873651,28.75588805455945,235
IMG_00345,41.40866270243493,-93.04456413306062,188
IMG_00346,41.11308462723338,13.69960134470668,955
IMG_00347,-17.46790186292317,26.221874580043878,426
IMG_00348,68.33259466691098,31.567999219653306,933
IMG_00349,-30.38254093265625,154.87480193357288,523
IMG_00350,36.17884020217933,-102.191568192321,632
IMG_00351,-38.57867837044308,113.92008342272698,668
IMG_00352,47.24996318780365,78.95208693587739,656
IMG_00353,57.86385156645986,32.09421244536017,962
IMG_00354,61.85446109749094,-130.9849828709138,231
IMG_00355,62.77565512519723,27.075409927078766,992
IMG_00356,-20.24629269124661,141.23752721508566,709
IMG_00357,52.06289636622671,-116.29404798902316,40
IMG_00358,2.324449186901049,136.86615352442357,55
IMG_00359,45.91982831365357,1.6093661980785043,76
IMG_00360,40.74091742397357,17.814647527201743,208
IMG_00361,46.25960914343719,40.40736153245732,700
IMG_00362,62.21206769664181,46.689242261743146,677
IMG_00363,-27.881348532460123,-43.82141532780514,294
IMG_00364,35.38964623815767,-94.51160106831992,12
IMG_00365,-31.99450073248808,141.57852919593597,690
IMG_00366,55.49638373805465,74.26476338245533,569
IMG_00367,42.26072386818839,-94.71819814727915,751
IMG_00368,29.279469866340847,-118.86924014594372,976
IMG_00369,-5.926663466921241,-42.81623312670041,22
IMG_00370,56.69461242491343,-89.57970856196752,361
IMG_00371,55.14270598231548,-7.545463265525143,248
IMG_00372,64.44862326914199,67.15574296777086,48
IMG_00373,35.481167812394986,-103.83694253851355,632
IMG_00374,-20.538508781028625,24.855176597812655,219
IMG_00375,-37.48043358602875,-71.88131659046786,682
IMG_00376,0.2323752204606251,-50.34092509315931,283
IMG_00377,-7.673281442479066,-62.174608634421816,247
IMG_00378,63.73835470728426,4.993805507021989,791
IMG_00379,50.41955698943542,35.73873354078728,185
IMG_00380,26.63447310582839,-114.5136197506086,353
IMG_00381,-0.3252311285901328,-77.61301843855416,741
IMG_00382,-4.479966628325911,-76.95805565875514,888
IMG_00383,43.834672901548174,0.3484408320806835,362
IMG_00384,-18.383904833955043,140.59704366381482,709
IMG_00385,68.06009371423329,15.053828394949448,622
IMG_00386,51.71436819490185,-103.83738813942908,82
IMG_00387,-22.247516943580337,-45.53628196954196,284
IMG_00388,-32.10204299173688,142.2835635181508,690
IMG_00389,54.407014352617466,12.21370194888965,644
IMG_00390,7.382277253495516,48.15403889888239,433
IMG_00391,58.53017909950705,13.67015683780994,779
IMG_00392,56.67775516856637,39.221497025677536,412
IMG_00393,27.9705226314004,73.81337332988,879
IMG_00394,64.44261787164737,78.76374467601295,839
IMG_00395,-41.07372538290849,141.75619684043596,535
IMG_00396,-9.650397097007186,113.58985039935362,521
IMG_00397,30.67571560463638,75.9120606674964,511
IMG_00398,-34.60337395064095,-59.524907419700725,667
IMG_00399,-29.966626823219656,146.7233314425298,244
IMG_00400,-9.982877629442385,-36.19616751259216,927
IMG_00401,-26.76904731646537,-60.29467183550493,222
IMG_00402,55.94848598407788,32.286317290680785,960
IMG_00403,47.55539530025288,-113.4781986305414,227
IMG_00404,-24.341593359508774,22.82716553005241,951
IMG_00405,64.40738748384203,19.33478925003277,21
IMG_00406,44.41850841084414,26.60505034129625,236
IMG_00407,62.51064265435079,113.7031656450054,194
IMG_00408,54.16920763272918,11.396105081606294,644
IMG_00409,48.39675768515855,-108.58120353521504,821
IMG_00410,-15.645768451231362,130.01302219684885,304
IMG_00411,47.65757549513725,-105.68214029279338,3
IMG_00412,6.663640337243123,130.8895820492295,55
IMG_00413,64.55442654121072,11.13354891507808,396
IMG_00414,57.887607394190354,30.483218332403368,962
IMG_00415,46.91316866867501,29.59370769498102,692
IMG_00416,-9.921576883255,-68.81269037668457,148
IMG_00417,-3.484733521793814,-37.44000323619173,719
IMG_00418,-22.7801321295224,-47.08680033920831,119
IMG_00419,-16.562826277773638,-53.756736280851726,221
IMG_00420,65.14192391066311,76.19788521943173,839
IMG_00421,-3.627244353903564,-73.95305936097992,676
IMG_00422,46.17456150394713,7.785484575486521,381
IMG_00423,49.15731945903895,-98.44492623167524,693
IMG_00424,47.12076686213442,-102.709550277116,526
IMG_00425,-24.048249445229036,25.81621737903941,371
IMG_00426,41.75625663153539,68.56355512918864,80
IMG_00427,-24.166622997456187,148.0017304726664,549
IMG_00428,38.80224673739082,-117.38241165062593,96
IMG_00429,-34.461405234875855,146.33049458820142,857
IMG_00430,-12.647183194554543,15.298813835852172,780
IMG_00431,41.74703533144952,-86.35588502862879,968
IMG_00432,-9.34829220076668,142.60900773108244,193
IMG_00433,7.826113318592888,2.58598893705576,555
IMG_00434,44.20860715250467,-90.79720620000842,501
IMG_00435,43.89677321897403,93.36079223037656,37
IMG_00436,49.0500014380749,-111.48908342270876,821
IMG_00437,-2.5865946357833,-45.1824855930318,277
IMG_00438,-20.65081844322637,-45.73820181366287,777
IMG_00439,65.54610837810526,-129.11168015152606,50
IMG_00440,-26.762064071039035,25.64495161733842,62
IMG_00441,6.359243604555189,33.503380223555325,484
IMG_00442,31.365425655287392,-89.51810802512367,637
IMG_00443,36.527480688740525,-91.69322480755956,911
IMG_00444,-29.328869497695194,122.71100097906896,385
IMG_00445,1.4256253503212974,-79.11255448214489,169
IMG_00446,43.5019040536107,38.60118888511687,925
IMG_00447,-26.585859500772884,28.90480371326421,235
IMG_00448,53.03224734319463,33.35902003284983,604
IMG_00449,-16.795935365793625,-73.18470552233292,924
IMG_00450,10.098938026881598,-1.3713063909932828,295
IMG_00451,-37.66461359636095,142.98034923353453,972
IMG_00452,-25.36248521276005,-62.909148694771886,620
IMG_00453,-1.7096721658799936,7.91332649176644,317
IMG_00454,34.810075023508674,78.49213916061495,730
IMG_00455,-11.205390831240464,-52.02658115574224,891
IMG_00456,52.27426174976836,17.421087356652237,278
IMG_00457,41.778969536399245,69.10283403654753,80
IMG_00458,10.36460481726138,38.93376116424548,880
IMG_00459,39.03715335808127,-122.4535387638428,970
IMG_00460,11.46853945933509,6.756268621794504,427
IMG_00461,40.20270760347765,-119.96363057068908,854
IMG_00462,32.83393192328677,-109.99195018715088,225
IMG_00463,-17.67451197684086,-68.71505379161431,358
IMG_00464,-37.96787883985503,-63.68974989848414,772
IMG_00465,56.21597178739651,22.226942918504733,646
IMG_00466,47.11126478566359,27.767254470767,692
IMG_00467,51.67139845541135,89.29539176330366,246
IMG_00468,-3.578854888195309,29.256113082861987,398
IMG_00469,-12.290889432354902,24.746064245896832,647
IMG_00470,38.25508135912597,12.549483197246955,5
IMG_00471,53.89930267561104,7.11567137579911,363
IMG_00472,-10.86616095115258,-38.54660449460317,177
IMG_00473,45.18396347580193,-88.78008808126745,501
IMG_00474,44.04998582852568,96.91378896880131,287
IMG_00475,67.60753539619881,21.442106965806573,736
IMG_00476,59.44581387298365,-8.173849010910601,642
IMG_00477,48.933914145760696,72.33634963648987,264
IMG_00478,32.72350607427033,76.898398845148,112
IMG_00479,-21.27449917518545,22.86039337784763,621
IMG_00480,28.91677079312996,-105.55343129680004,725
IMG_00481,54.30558673451321,-1.5209938167785424,861
IMG_00482,66.43259480516343,43.40992705346804,671
IMG_00483,45.16633362546031,-116.0469244918642,609
IMG_00484,61.56384191872888,16.777588495545785,571
IMG_00485,47.67532804168189,-120.09260972773276,242
IMG_00486,45.0652221061961,43.68312242320417,418
IMG_00487,67.1909151861158,27.98404646933733,680
IMG_00488,-29.88134945897768,-63.467719953564256,881
IMG_00489,57.6756011448241,26.93124610648431,368
IMG_00490,-4.227060099216942,-48.65362986892328,743
IMG_00491,43.57914177710089,80.15857909895078,299
IMG_00492,-18.6505129633197,43.66806013264221,326
IMG_00493,-21.577160154145915,152.06158688411472,415
IMG_00494,-25.11427144584408,-52.88905765851116,233
IMG_00495,42.24423233183086,79.864731294477,909
IMG_00496,65.86870719432937,-121.26644369498028,820
IMG_00497,-31.4990423893282,130.13298345925858,756
IMG_00498,39.74941073289179,38.72037620587992,717
IMG_00499,-37.59522949781403,-61.760212976409406,303
IMG_00500,56.30428688000123,-129.55214620017088,582
IMG_00501,43.123920539729625,40.41259812576308,25
IMG_00502,42.19593630273215,-88.36316437048026,852
IMG_00503,-3.643555751983456,-58.04487546691688,840
IMG_00504,26.876972197303445,95.9426375738609,181
IMG_00505,58.21768719242277,-97.18276815268054,491
IMG_00506,58.04134190498243,-2.508495988603954,403
IMG_00507,-4.326990764486737,-49.959194138173245,737
IMG_00508,30.042210944245483,-109.04268408252598,407
IMG_00509,-3.936662112862536,-72.94405273538887,676
IMG_00510,-29.65600153261957,31.948885513464063,467
IMG_00511,49.40595548537044,-8.851539995119737,437
IMG_00512,-33.39822827079463,-70.67082073122644,979
IMG_00513,-23.53700765315685,-49.40987928647007,984
IMG_00514,49.97795686535756,-110.41049170854404,641
IMG_00515,36.0272610791387,41.28919199482999,217
IMG_00516,44.55379865180237,4.371766634525557,757
IMG_00517,39.825950661292325,-1.0874542767530784,727
IMG_00518,51.12247412687836,7.292063705180112,145
IMG_00519,-17.208439806965046,-55.15951284088683,476
IMG_00520,61.31918176315662,112.53886715187888,194
IMG_00521,-27.59425523565247,147.8664486875357,572
IMG_00522,-10.50409709184703,-63.92960480816596,853
IMG_00523,52.313074118612604,103.81168982195707,930
IMG_00524,-21.699900640259784,29.231360072530748,712
IMG_00525,63.062067877338364,19.7849874589196,21
IMG_00526,62.21903857655329,12.987241693117454,597
IMG_00527,62.25777720103741,6.333032573202843,791
IMG_00528,15.73293236102623,0.8071256884787203,483
IMG_00529,30.915965785044197,-88.27832609876324,54
IMG_00530,0.4610464375866314,9.238349654485944,687
IMG_00531,63.953074365669806,-118.94560861926206,820
IMG_00532,-16.14522660998672,124.86484391736384,253
IMG_00533,26.537442586576503,83.77842705296092,798
IMG_00534,-14.280284768200572,-39.1932626060738,588
IMG_00535,-30.01670881974394,-60.197181054050986,810
IMG_00536,-20.2479103469788,146.32370722927396,159
IMG_00537,-27.383343503153213,27.22660475152088,587
IMG_00538,-29.6964944238448,-72.98201371161649,462
IMG_00539,-27.75723956278676,28.20834301505764,587
IMG_00540,-9.593878865102935,-68.49824697286407,148
IMG_00541,57.64637074984918,13.395367586915285,659
