image_id,latitude,longitude,country_iso,country_name
IMG_00033,-40.27468210444428,-67.18529913721012,AR,AR
IMG_00034,56.07702407296986,-122.70652199101671,CA,CA
IMG_00035,51.95836908668485,35.30403221962288,RU,RU
IMG_00036,41.88236710593475,41.945644457251376,-99,-99
IMG_00037,-28.09387978703828,135.36132224659946,AU,AU
IMG_00038,49.99490458033671,-126.83328747076706,CA,CA
IMG_00039,-9.624900844585198,-42.01070916294111,BR,BR
IMG_00040,56.38993811597396,-111.1335021989696,CA,CA
IMG_00041,-20.112902989712765,135.0150009855546,AU,AU
IMG_00042,27.351640299931987,-97.27314022818676,US,US
IMG_00043,-6.950242986199385,-62.30158249314297,BR,BR
IMG_00044,51.81165689625297,91.04062212633494,RU,RU
IMG_00045,51.96427755148787,-99.4364501090892,CA,CA
IMG_00046,35.99083246348408,-117.904630661091,US,US
IMG_00047,49.93169855351289,75.54068559773168,KZ,KZ
IMG_00048,-8.81368226447276,-74.83554053680307,PE,PE
IMG_00049,-17.64649530141486,25.2491599178104,ZM,ZM
IMG_00050,-25.004173240379917,28.46987760807468,ZA,ZA
IMG_00051,63.06543738514847,31.42385482366879,RU,RU
IMG_00052,58.03133883616033,63.87908561385791,RU,RU
IMG_00053,48.27230838912985,82.12105563345136,KZ,KZ
IMG_00054,41.948478407093376,1.6971180024144132,ES,ES
IMG_00055,-16.092490395070797,145.99518530168802,OCEAN,Ocean
IMG_00056,-24.54101318680881,-67.45588234015324,AR,AR
IMG_00057,61.605648970370055,27.8170977669152,FI,FI
IMG_00058,3.3465487894320347,-51.68179009614232,BR,BR
IMG_00059,59.4213283341611,12.212349225850572,SE,SE
IMG_00060,-40.47547119715783,-72.40704088516986,CL,CL
IMG_00061,-41.78925926977826,-70.49952233662371,AR,AR
IMG_00062,44.7736128110798,-2.559867835715835,OCEAN,Ocean
IMG_00063,33.13756865406445,-100.0590583414956,US,US
IMG_00064,61.96692665506754,-4.791719083299938,OCEAN,Ocean
IMG_00065,27.3764785072961,80.31812601581646,IN,IN
IMG_00066,70.68596896184567,66.8469136861342,OCEAN,Ocean
IMG_00067,-30.86145784581973,-59.14874248661491,AR,AR
IMG_00068,-28.62669848714025,29.37897845535537,ZA,ZA
IMG_00069,-13.34321269820515,-42.9619089757621,BR,BR
IMG_00070,49.47616823369901,24.52244025694739,UA,UA
IMG_00071,64.29267631168193,31.03285213642505,RU,RU
IMG_00072,52.41199773251657,7.747242858209177,DE,DE
IMG_00073,-32.12384385366954,-66.62143513538672,AR,AR
IMG_00074,7.626935444937459,39.755654182325486,ET,ET
IMG_00075,1.376965536541178,-62.33429016234214,BR,BR
IMG_00076,-9.345545354284496,-55.77324686023512,BR,BR
IMG_00077,44.080034651744455,14.972771725952043,HR,HR
IMG_00078,-14.416940492802468,-74.13789742519535,PE,PE
IMG_00079,48.50384441462967,-104.64974044915552,US,US
IMG_00080,34.41351614571495,-101.21893316421937,US,US
IMG_00081,66.67067979021772,71.7614627614274,OCEAN,Ocean
IMG_00082,64.80562986946939,31.488181922584005,RU,RU
IMG_00083,55.71447840940508,29.562643293455835,BY,BY
IMG_00084,42.499305425668126,44.46806914911093,-99,-99
IMG_00085,-25.29016089411388,-51.21450521246152,BR,BR
IMG_00086,3.55235276779041,-4.388665682256232,OCEAN,Ocean
IMG_00087,51.29329392724193,-122.4917037902815,CA,CA
IMG_00088,50.81867924720052,-86.59949181791983,CA,CA
IMG_00089,-31.82234186472712,113.49930285600738,OCEAN,Ocean
IMG_00090,57.45323969464562,10.5615141106029,DK,DK
IMG_00091,54.81636617172438,70.08471668196307,KZ,KZ
IMG_00092,56.35888381811543,-97.4317540480069,CA,CA
IMG_00093,55.23061048561442,-7.69358984592327,IE,IE
IMG_00094,29.61006605101656,90.34564688246309,CN,CN
IMG_00095,38.38121360484234,-114.80116737100911,US,US
IMG_00096,65.68358519527322,12.188870514061875,OCEAN,Ocean
IMG_00097,-17.764240922435278,119.4168408827564,OCEAN,Ocean
IMG_00098,-3.326459377724433,-63.16330115347026,BR,BR
IMG_00099,-20.827765975069937,24.87606289859579,BW,BW
IMG_00100,-44.17483634309804,-65.80083326621448,AR,AR
IMG_00101,38.49485957375288,-113.4791421067087,US,US
IMG_00102,46.43476894000207,12.534589205369372,IT,IT
IMG_00103,-35.10764905799059,147.98489160270674,AU,AU
IMG_00104,26.98064383914587,65.14721319070708,PK,PK
IMG_00105,45.2407103746578,74.810266894839,KZ,KZ
IMG_00106,-24.851043523429155,139.8074128015165,AU,AU
IMG_00107,49.1117768845387,102.52668594944942,MN,MN
IMG_00108,37.71252109296398,-3.595444151688099,ES,ES
IMG_00109,28.70553357444029,-108.11751756038647,MX,MX
IMG_00110,50.8711258123638,39.21282851528903,RU,RU
IMG_00111,52.90748196017958,112.21814358684573,RU,RU
IMG_00112,5.053517901090146,40.80824899984162,ET,ET
IMG_00113,56.99090033800263,33.293652333498926,RU,RU
IMG_00114,50.55970324512776,-120.907140784081,CA,CA
IMG_00115,42.9966423194235,78.25769179576582,KZ,KZ
IMG_00116,50.5755011459629,-109.60596444507088,CA,CA
IMG_00117,54.63198806703508,-99.03530040319713,CA,CA
IMG_00118,45.18060582857757,44.644752497001406,RU,RU
IMG_00119,48.65145492164277,18.8102282468937,SK,SK
IMG_00120,-16.87049525008534,-40.5228246265628,BR,BR
IMG_00121,-12.531474770633764,26.576871418956443,ZM,ZM
IMG_00122,-16.466753212719837,-41.7662122973517,BR,BR
IMG_00123,51.566033369436354,-106.42761271356876,CA,CA
IMG_00124,43.56611767045479,-98.35352116533006,US,US
IMG_00125,61.18149991521756,6.048740603940672,NO,NO
IMG_00126,46.11196936289832,21.451446951499943,RO,RO
IMG_00127,45.27585761282393,22.104523585930338,RO,RO
IMG_00128,41.22570172468167,33.06106758778685,TR,TR
IMG_00129,58.74140646214568,32.0085635967435,RU,RU
IMG_00130,59.41208063793735,38.349809717218136,RU,RU
IMG_00131,-22.026648194579224,25.80452751820107,BW,BW
IMG_00132,44.970064933676895,-2.113478016045292,OCEAN,Ocean
IMG_00133,3.244126581513939,101.3164833035247,MY,MY
IMG_00134,39.815698552676906,-116.24379252658817,US,US
IMG_00135,45.8458176635404,44.52601580315661,RU,RU
IMG_00136,44.42969519936776,43.40597442538626,RU,RU
IMG_00137,-16.71083621274485,-71.37313217122002,PE,PE
IMG_00138,10.671414194988245,41.42861047720498,ET,ET
IMG_00139,45.16249174200314,-112.50651813177268,US,US
IMG_00140,-17.910441692467685,142.75007017941817,AU,AU
IMG_00141,39.67682318091468,-95.328238774701,US,US
IMG_00142,52.86975776433917,11.26538394056027,DE,DE
IMG_00143,-28.440722096890205,-53.64321557074766,BR,BR
IMG_00144,-7.107025058643785,-74.62125638684377,PE,PE
IMG_00145,38.70856936572545,39.65235606015821,TR,TR
IMG_00146,-15.609028320605432,24.7750448012751,ZM,ZM
IMG_00147,45.27093152963147,-99.06322404574786,US,US
IMG_00148,52.160308813865015,-105.79077497902284,CA,CA
IMG_00149,44.58746220731743,46.096688251240806,RU,RU
IMG_00150,-22.237429095194315,164.67633436934466,OCEAN,Ocean
IMG_00151,48.80096655256944,-97.74859883953644,US,US
IMG_00152,60.74223075299653,13.302939854508054,SE,SE
IMG_00153,-21.912835347179996,28.88932936829121,BW,BW
IMG_00154,44.22579196546758,42.309465819353534,RU,RU
IMG_00155,-8.953244751634116,-71.29208703735806,BR,BR
IMG_00156,54.972193204424,68.73343299010236,KZ,KZ
IMG_00157,57.913312673619885,82.45129735796985,RU,RU
IMG_00158,58.17179224870074,7.974199977586522,NO,NO
IMG_00159,62.60800997359155,5.935411912512251,OCEAN,Ocean
IMG_00160,51.88004487180632,7.922696268578818,DE,DE
IMG_00161,54.34295426608526,79.6335374105285,RU,RU
IMG_00162,-17.528749311851044,-69.29049949801993,BO,BO
IMG_00163,56.25357549530349,24.681569599154784,LT,LT
IMG_00164,41.71084598677732,-120.49672615597969,US,US
IMG_00165,-52.89106642397845,157.11559959043296,OCEAN,Ocean
IMG_00166,47.0277878381697,102.16777519966156,MN,MN
IMG_00167,-2.285367826382497,-37.63615220433576,OCEAN,Ocean
IMG_00168,-24.004386249163304,-72.76151496971144,OCEAN,Ocean
IMG_00169,62.83288703481432,31.396223807339425,FI,FI
IMG_00170,-38.21266755182314,-54.86147672393517,OCEAN,Ocean
IMG_00171,64.19123398921843,-115.37792324594982,CA,CA
IMG_00172,-2.154459528976645,-39.22431379869292,OCEAN,Ocean
IMG_00173,36.12590068273849,12.954985431362928,OCEAN,Ocean
IMG_00174,55.321963542352,26.49687666455532,BY,BY
IMG_00175,-37.03945188902517,-59.05536148557643,AR,AR
IMG_00176,-10.873708788747775,26.50350821292841,CD,CD
IMG_00177,33.72429208367694,70.41261454073782,PK,PK
IMG_00178,41.15471197892836,-92.67643480790974,US,US
IMG_00179,34.06155356446803,-88.57093439243044,US,US
IMG_00180,45.14432571158383,112.83143468693709,MN,MN
IMG_00181,47.47402660949052,6.745745721081192,FR,FR
IMG_00182,-9.8295837771918,160.2020852281231,SB,SB
IMG_00183,49.95021812025618,-103.0892752867535,CA,CA
IMG_00184,48.40987774293109,-99.67628384780328,US,US
IMG_00185,-6.2349349042613085,26.369251059968235,CD,CD
IMG_00186,52.32408377060233,14.432346570083268,DE,DE
IMG_00187,4.991546388385515,116.31318883715056,MY,MY
IMG_00188,30.92009549448875,-98.14518596330636,US,US
IMG_00189,-15.645391783825277,6.138447460367445,OCEAN,Ocean
IMG_00190,-3.2083373797302386,-58.03646840222376,BR,BR
IMG_00191,47.74442922919789,70.10080018257347,KZ,KZ
IMG_00192,62.56441372472639,68.45682265914465,RU,RU
IMG_00193,-24.43717035664676,115.7437730257725,AU,AU
IMG_00194,68.77405058163632,70.29473588252785,RU,RU
IMG_00195,53.19150514200956,-119.57326855259424,CA,CA
IMG_00196,-2.713067131328245,-40.04592881799039,OCEAN,Ocean
IMG_00197,49.05529545627161,90.73446197916246,MN,MN
IMG_00198,54.52751050575094,-132.5397846992812,OCEAN,Ocean
IMG_00199,15.962810905861671,-12.952706326087792,MR,MR
IMG_00200,39.48463465878308,-96.77222550972486,US,US
IMG_00201,-18.487436349075693,157.258941149122,OCEAN,Ocean
IMG_00202,52.78284872114685,-109.80612923566132,CA,CA
IMG_00203,67.25494723078432,-10.034598195659214,OCEAN,Ocean
IMG_00204,32.47400109138995,-94.0919900243678,US,US
IMG_00205,-6.896723627183178,34.898413225196634,TZ,TZ
IMG_00206,-25.11335533696311,-62.730080492157455,AR,AR
IMG_00207,35.75549110183577,29.66034283768937,OCEAN,Ocean
IMG_00208,-11.29459480144709,104.90525191637198,OCEAN,Ocean
IMG_00209,-8.522313751575538,-62.36027196749218,BR,BR
IMG_00210,35.92913195271166,-99.0314450563424,US,US
IMG_00211,41.668874463025645,23.65974000429884,BG,BG
IMG_00212,39.49689337407838,45.41401231894753,AZ,AZ
IMG_00213,5.008856584833964,49.77391443921891,OCEAN,Ocean
IMG_00214,32.867133224096506,-105.86191802837097,US,US
IMG_00215,35.77822021177535,-5.130127529168362,OCEAN,Ocean
IMG_00216,-32.81778075707382,-68.57576553204139,AR,AR
IMG_00217,56.78816860814632,31.33348476251294,RU,RU
IMG_00218,47.95091479653243,110.32160650313892,MN,MN
IMG_00219,64.56298111617622,38.0817373467857,RU,RU
IMG_00220,58.59890484041105,-119.76110657727064,CA,CA
IMG_00221,-34.045563302343254,15.523555602887512,OCEAN,Ocean
IMG_00222,26.559698629848384,97.51734401389274,MM,MM
IMG_00223,51.85916521568655,31.283669867613952,UA,UA
IMG_00224,53.18630261062509,92.02525696527653,RU,RU
IMG_00225,35.84658157002015,30.844641006012523,OCEAN,Ocean
IMG_00226,68.56102914563857,26.17090248385469,FI,FI
IMG_00227,58.240296717170594,12.12837055276742,SE,SE
IMG_00228,33.0089864797653,76.78099175326258,IN,IN
IMG_00229,65.12409588671625,20.9446773803802,SE,SE
IMG_00230,46.06465683872909,78.71382110386185,KZ,KZ
IMG_00231,29.27174825870074,82.42535716002453,NP,NP
IMG_00232,-33.912659548819974,118.57219827795608,AU,AU
IMG_00233,-12.435576282173386,129.160116146586,OCEAN,Ocean
IMG_00234,-2.377025355833979,-46.67499784840453,BR,BR
IMG_00235,51.68454748350047,6.385992165002392,DE,DE
IMG_00236,36.09370411123327,38.54794220020207,SY,SY
IMG_00237,61.17201504113888,44.41782270699662,RU,RU
IMG_00238,34.054166575963734,66.18523358996003,AF,AF
IMG_00239,-43.91322030700572,-58.99520817479166,OCEAN,Ocean
IMG_00240,40.8675267074297,3.11678479299988,OCEAN,Ocean
IMG_00241,62.10668987247851,76.30734993257806,RU,RU
IMG_00242,34.221813990214144,-114.54095024193823,US,US
IMG_00243,-20.085814952463352,138.222894871738,AU,AU
IMG_00244,38.24946941722851,-104.24694145393188,US,US
IMG_00245,9.870725483645272,28.23211876900996,SD,SD
IMG_00246,-4.181182651533518,-43.036454109720864,BR,BR
IMG_00247,-32.60397370623138,147.69357294133152,AU,AU
IMG_00248,51.29105088949632,95.81978625227448,RU,RU
IMG_00249,50.478403771309786,8.485454544739866,DE,DE
IMG_00250,3.1717692033160603,7.740092848585277,OCEAN,Ocean
IMG_00251,60.630590670167976,107.0358726134798,RU,RU
IMG_00252,28.080182735346625,-84.9008934339397,OCEAN,Ocean
IMG_00253,-27.79162380245981,143.2726218680371,AU,AU
IMG_00254,30.697823805613496,67.26228787289631,PK,PK
IMG_00255,58.0560583926179,-115.42048555507064,CA,CA
IMG_00256,-6.862576332404927,-78.0250170382535,PE,PE
IMG_00257,-16.65960507546322,-47.53113412746456,BR,BR
IMG_00258,70.03648637476971,20.516046605254303,NO,NO
IMG_00259,33.32209255728125,-97.42491740270356,US,US
IMG_00260,69.33316180183851,15.566486915339908,OCEAN,Ocean
IMG_00261,-26.87774394474723,130.76417212869785,AU,AU
IMG_00262,-29.709897590250375,-61.40963289190909,AR,AR
IMG_00263,-21.047919285433807,-59.59673270658922,PY,PY
IMG_00264,-37.65972444830566,-58.29050949683135,AR,AR
IMG_00265,-17.390358587444553,-68.15948916161005,BO,BO
IMG_00266,-34.3114019664816,153.2200226332792,OCEAN,Ocean
IMG_00267,-14.349989797296558,-67.23938287624762,BO,BO
IMG_00268,44.23026668810468,101.78939000836738,MN,MN
IMG_00269,-20.88234459568392,132.81510176223014,AU,AU
IMG_00270,33.79918808857244,-101.8880445893168,US,US
IMG_00271,6.800612771755851,69.27313245772854,OCEAN,Ocean
IMG_00272,-25.50402751224223,-64.77210437067808,AR,AR
IMG_00273,9.435550929283622,46.18976383707982,-99,-99
IMG_00274,-9.429345675334275,14.691749893704497,AO,AO
IMG_00275,10.741303052753352,23.580890951103896,SD,SD
IMG_00276,3.057150123934264,-51.77238191519237,BR,BR
IMG_00277,-3.518026888761881,-81.75159252926616,OCEAN,Ocean
IMG_00278,51.15266909199028,-116.12726936120076,CA,CA
IMG_00279,69.34720977649968,95.9830293254696,RU,RU
IMG_00280,61.005771358114686,10.738338706864424,NO,NO
IMG_00281,-36.12179305665714,120.26742015320384,OCEAN,Ocean
IMG_00282,-26.19654056333028,-67.66469190379973,AR,AR
IMG_00283,39.67106503576685,-96.82968948165151,US,US
IMG_00284,62.689478601712665,21.66074274231994,FI,FI
IMG_00285,60.79245557564346,14.604601484941613,SE,SE
IMG_00286,52.34709481674531,65.3708798638176,KZ,KZ
IMG_00287,39.9971522883358,22.5906829651812,GR,GR
IMG_00288,-29.915018190941566,17.861824602512883,ZA,ZA
IMG_00289,64.85440343013408,23.954317586336003,OCEAN,Ocean
IMG_00290,35.113040175263905,-118.31219565329096,US,US
IMG_00291,-29.95727007258137,153.51745639987308,OCEAN,Ocean
IMG_00292,-27.21390433391332,-72.62440959132688,OCEAN,Ocean
IMG_00293,-11.440242949061911,4.82254876307718,OCEAN,Ocean
IMG_00294,-23.009344203011608,-43.51163008217614,BR,BR
IMG_00295,56.28489724654054,14.035277948225684,SE,SE
IMG_00296,67.59213862842972,-132.72042469795713,CA,CA
IMG_00297,27.646317527731,-100.11033376857011,MX,MX
IMG_00298,-20.364147510293463,19.51990320034108,NA,NA
IMG_00299,44.40827566856572,12.989906806376863,OCEAN,Ocean
IMG_00300,57.56886378566165,26.56944858589182,EE,EE
IMG_00301,54.65033434224645,87.47765628817422,RU,RU
IMG_00302,-42.67817424685085,-70.33042825125487,AR,AR
IMG_00303,44.83168471675117,-88.0931424210751,US,US
IMG_00304,38.30297141072271,-86.67875198117636,US,US
IMG_00305,-20.131605626686493,25.76753136235962,BW,BW
IMG_00306,10.201101432575769,41.17141223235103,ET,ET
IMG_00307,-3.587508865523006,-63.6787217141831,BR,BR
IMG_00308,4.402537901780391,8.419719217653267,OCEAN,Ocean
IMG_00309,-2.746242459447785,-58.69166627143963,BR,BR
IMG_00310,42.03895278071965,-116.4785495202972,US,US
IMG_00311,53.3072993032722,92.24838856848498,RU,RU
IMG_00312,37.37113280081618,45.655278459358925,IR,IR
IMG_00313,48.46412644775097,104.58593550764078,MN,MN
IMG_00314,12.46375172857509,24.76281670146139,SD,SD
IMG_00315,54.89927333002257,-129.62205113728524,CA,CA
IMG_00316,50.09313205790116,8.331950423916908,DE,DE
IMG_00317,-4.576118719463153,-36.39127486993024,OCEAN,Ocean
IMG_00318,61.165474387950695,-7.317802654382348,OCEAN,Ocean
IMG_00319,-23.588053844248336,146.63032165138014,AU,AU
IMG_00320,-9.263547954784372,-67.9289088020849,BR,BR
IMG_00321,51.756806700066335,86.746770050353,RU,RU
IMG_00322,-0.5326848032461271,-95.24769770834288,OCEAN,Ocean
IMG_00323,-12.454500870776144,26.065685797432025,ZM,ZM
IMG_00324,-24.923342302279337,-53.10326404561605,BR,BR
IMG_00325,-34.35039898633061,-56.559881222533775,UY,UY
IMG_00326,-16.997254005235433,-56.76315986031487,BR,BR
IMG_00327,31.51049460529484,75.91995489531021,IN,IN
IMG_00328,49.63142335334794,17.248614352973703,CZ,CZ
IMG_00329,27.25366142869518,-116.03474596159448,OCEAN,Ocean
IMG_00330,36.34717047734068,64.37510152475207,TM,TM
IMG_00331,54.28061854965952,11.134606315914937,DE,DE
IMG_00332,53.751483914043405,31.50226476063949,BY,BY
IMG_00333,27.891549147026097,-95.8686766204124,OCEAN,Ocean
IMG_00334,41.12483310125296,-2.529994819533897,ES,ES
IMG_00335,52.58133003921705,110.10756744373036,RU,RU
IMG_00336,67.78118925604048,-122.6897728873699,CA,CA
IMG_00337,54.627136433006,-98.63563870755574,CA,CA
IMG_00338,-25.22598181809852,-43.466954635716206,OCEAN,Ocean
IMG_00339,58.39285237753421,14.446861096262154,SE,SE
IMG_00340,60.19914547990368,68.16481894028473,RU,RU
IMG_00341,-3.4433260685831613,-74.2866433889503,PE,PE
IMG_00342,-23.808428740731657,-53.19821606513733,BR,BR
IMG_00343,-35.315074246566844,148.7362255936659,AU,AU
IMG_00344,-25.94884437873651,28.75588805455945,ZA,ZA
IMG_00345,41.40866270243493,-93.04456413306062,US,US
IMG_00346,41.11308462723338,13.69960134470668,OCEAN,Ocean
IMG_00347,-17.46790186292317,26.221874580043878,ZM,ZM
IMG_00348,68.33259466691098,31.567999219653306,RU,RU
IMG_00349,-30.38254093265625,154.87480193357288,OCEAN,Ocean
IMG_00350,36.17884020217933,-102.191568192321,US,US
IMG_00351,-38.57867837044308,113.92008342272698,OCEAN,Ocean
IMG_00352,47.24996318780365,78.95208693587739,KZ,KZ
IMG_00353,57.86385156645986,32.09421244536017,RU,RU
IMG_00354,61.85446109749094,-130.9849828709138,CA,CA
IMG_00355,62.77565512519723,27.075409927078766,FI,FI
IMG_00356,-20.24629269124661,141.23752721508566,AU,AU
IMG_00357,52.06289636622671,-116.29404798902316,CA,CA
IMG_00358,2.324449186901049,136.86615352442357,OCEAN,Ocean
IMG_00359,45.91982831365357,1.6093661980785043,FR,FR
IMG_00360,40.74091742397357,17.814647527201743,IT,IT
IMG_00361,46.25960914343719,40.40736153245732,RU,RU
IMG_00362,62.21206769664181,46.689242261743146,RU,RU
IMG_00363,-27.881348532460123,-43.82141532780514,OCEAN,Ocean
IMG_00364,35.38964623815767,-94.51160106831992,US,US
IMG_00365,-31.99450073248808,141.57852919593597,AU,AU
IMG_00366,55.49638373805465,74.26476338245533,RU,RU
IMG_00367,42.26072386818839,-94.71819814727915,US,US
IMG_00368,29.279469866340847,-118.86924014594372,OCEAN,Ocean
IMG_00369,-5.926663466921241,-42.81623312670041,BR,BR
IMG_00370,56.69461242491343,-89.57970856196752,CA,CA
IMG_00371,55.14270598231548,-7.545463265525143,IE,IE
IMG_00372,64.44862326914199,67.15574296777086,RU,RU
IMG_00373,35.481167812394986,-103.83694253851355,US,US
IMG_00374,-20.538508781028625,24.855176597812655,BW,BW
IMG_00375,-37.48043358602875,-71.88131659046786,CL,CL
IMG_00376,0.2323752204606251,-50.34092509315931,BR,BR
IMG_00377,-7.673281442479066,-62.174608634421816,BR,BR
IMG_00378,63.73835470728426,4.993805507021989,OCEAN,Ocean
IMG_00379,50.41955698943542,35.73873354078728,RU,RU
IMG_00380,26.63447310582839,-114.5136197506086,OCEAN,Ocean
IMG_00381,-0.3252311285901328,-77.61301843855416,EC,EC
IMG_00382,-4.479966628325911,-76.95805565875514,PE,PE
IMG_00383,43.834672901548174,0.3484408320806835,FR,FR
IMG_00384,-18.383904833955043,140.59704366381482,AU,AU
IMG_00385,68.06009371423329,15.053828394949448,NO,NO
IMG_00386,51.71436819490185,-103.83738813942908,CA,CA
IMG_00387,-22.247516943580337,-45.53628196954196,BR,BR
IMG_00388,-32.10204299173688,142.2835635181508,AU,AU
IMG_00389,54.407014352617466,12.21370194888965,OCEAN,Ocean
IMG_00390,7.382277253495516,48.15403889888239,-99,-99
IMG_00391,58.53017909950705,13.67015683780994,SE,SE
IMG_00392,56.67775516856637,39.221497025677536,RU,RU
IMG_00393,27.9705226314004,73.81337332988,IN,IN
IMG_00394,64.44261787164737,78.76374467601295,RU,RU
IMG_00395,-41.07372538290849,141.75619684043596,OCEAN,Ocean
IMG_00396,-9.650397097007186,113.58985039935362,OCEAN,Ocean
IMG_00397,30.67571560463638,75.9120606674964,IN,IN
IMG_00398,-34.60337395064095,-59.524907419700725,AR,AR
IMG_00399,-29.966626823219656,146.7233314425298,AU,AU
IMG_00400,-9.982877629442385,-36.19616751259216,BR,BR
IMG_00401,-26.76904731646537,-60.29467183550493,AR,AR
IMG_00402,55.94848598407788,32.286317290680785,RU,RU
IMG_00403,47.55539530025288,-113.4781986305414,US,US
IMG_00404,-24.341593359508774,22.82716553005241,BW,BW
IMG_00405,64.40738748384203,19.33478925003277,SE,SE
IMG_00406,44.41850841084414,26.60505034129625,RO,RO
IMG_00407,62.51064265435079,113.7031656450054,RU,RU
IMG_00408,54.16920763272918,11.396105081606294,OCEAN,Ocean
IMG_00409,48.39675768515855,-108.58120353521504,US,US
IMG_00410,-15.645768451231362,130.01302219684885,AU,AU
IMG_00411,47.65757549513725,-105.68214029279338,US,US
IMG_00412,6.663640337243123,130.8895820492295,OCEAN,Ocean
IMG_00413,64.55442654121072,11.13354891507808,NO,NO
IMG_00414,57.887607394190354,30.483218332403368,RU,RU
IMG_00415,46.91316866867501,29.59370769498102,MD,MD
IMG_00416,-9.921576883255,-68.81269037668457,BR,BR
IMG_00417,-3.484733521793814,-37.44000323619173,OCEAN,Ocean
IMG_00418,-22.7801321295224,-47.08680033920831,BR,BR
IMG_00419,-16.562826277773638,-53.756736280851726,BR,BR
IMG_00420,65.14192391066311,76.19788521943173,RU,RU
IMG_00421,-3.627244353903564,-73.95305936097992,PE,PE
IMG_00422,46.17456150394713,7.785484575486521,CH,CH
IMG_00423,49.15731945903895,-98.44492623167524,CA,CA
IMG_00424,47.12076686213442,-102.709550277116,US,US
IMG_00425,-24.048249445229036,25.81621737903941,BW,BW
IMG_00426,41.75625663153539,68.56355512918864,KZ,KZ
IMG_00427,-24.166622997456187,148.0017304726664,AU,AU
IMG_00428,38.80224673739082,-117.38241165062593,US,US
IMG_00429,-34.461405234875855,146.33049458820142,AU,AU
IMG_00430,-12.647183194554543,15.298813835852172,AO,AO
IMG_00431,41.74703533144952,-86.35588502862879,US,US
IMG_00432,-9.34829220076668,142.60900773108244,AU,AU
IMG_00433,7.826113318592888,2.58598893705576,BJ,BJ
IMG_00434,44.20860715250467,-90.79720620000842,US,US
IMG_00435,43.89677321897403,93.36079223037656,CN,CN
IMG_00436,49.0500014380749,-111.48908342270876,CA,CA
IMG_00437,-2.5865946357833,-45.1824855930318,BR,BR
IMG_00438,-20.65081844322637,-45.73820181366287,BR,BR
IMG_00439,65.54610837810526,-129.11168015152606,CA,CA
IMG_00440,-26.762064071039035,25.64495161733842,ZA,ZA
IMG_00441,6.359243604555189,33.503380223555325,SS,SS
IMG_00442,31.365425655287392,-89.51810802512367,US,US
IMG_00443,36.527480688740525,-91.69322480755956,US,US
IMG_00444,-29.328869497695194,122.71100097906896,AU,AU
IMG_00445,1.4256253503212974,-79.11255448214489,OCEAN,Ocean
IMG_00446,43.5019040536107,38.60118888511687,OCEAN,Ocean
IMG_00447,-26.585859500772884,28.90480371326421,ZA,ZA
IMG_00448,53.03224734319463,33.35902003284983,RU,RU
IMG_00449,-16.795935365793625,-73.18470552233292,OCEAN,Ocean
IMG_00450,10.098938026881598,-1.3713063909932828,GH,GH
IMG_00451,-37.66461359636095,142.98034923353453,AU,AU
IMG_00452,-25.36248521276005,-62.909148694771886,AR,AR
IMG_00453,-1.7096721658799936,7.91332649176644,OCEAN,Ocean
IMG_00454,34.810075023508674,78.49213916061495,CN,CN
IMG_00455,-11.205390831240464,-52.02658115574224,BR,BR
IMG_00456,52.27426174976836,17.421087356652237,PL,PL
IMG_00457,41.778969536399245,69.10283403654753,KZ,KZ
